Date,PL,VaRBHS,VaREWMA,VaRn,VaRt,VaRPot,ESEWMA,ESn,ESt,ESPot
20/11/2008 00:00,1300,3835,9236.780747,3073.487065,3987.220883,5533.676874,12516.91352,3509.754788,26679.32583,8245.104866
21/11/2008 00:00,220,3835,8960.370722,3072.992445,3981.964964,5533.676874,12281.9944,3509.712511,25994.85459,8245.104866
23/11/2008 00:00,740,3835,8755.542761,3072.528943,3980.234707,5533.676874,12090.79594,3509.271806,25954.47879,8245.104866
24/11/2008 00:00,660,3835,8490.187138,3072.182139,3961.194469,5533.676874,11879.26351,3509.098808,24612.3977,8245.104866
26/11/2008 00:00,1280,3835,8253.679325,3071.76756,3944.670065,5533.676874,11656.67426,3508.824856,23590.46515,8245.104866
27/11/2008 00:00,2030,3835,8020.080355,3072.913936,3935.977577,5533.676874,11421.38991,3510.377109,22699.5927,8245.104866
29/11/2008 00:00,-1320,3835,7849.421244,3076.848002,3937.514884,5533.676874,11268.35903,3515.463974,21966.84287,8245.104866
30/11/2008 00:00,430,3835,7803.10623,3082.540371,3922.930338,5533.676874,11224.96692,3521.554352,20707.60018,8245.104866
02/12/2008 00:00,-120,3835,7657.498004,3082.316433,3915.04823,5533.676874,11116.30725,3521.385192,20372.6705,8245.104866
03/12/2008 00:00,680,3835,7431.774121,3082.929644,3918.694021,5533.676874,10911.86524,3521.959542,20468.98091,8245.104866
04/12/2008 00:00,2850,3835,7206.779968,3082.759347,3921.927972,5533.676874,10667.96918,3521.714913,20667.07012,8245.104866
06/12/2008 00:00,300,3835,7009.004411,3092.68886,3955.515085,5533.676874,10452.9125,3533.833692,21073.20061,8245.104866
07/12/2008 00:00,1310,3835,7218.816473,3092.123473,3952.010309,5533.676874,10692.82189,3533.30248,20974.51431,8245.104866
09/12/2008 00:00,-320,3835,7002.427117,3091.526038,3945.534382,5533.676874,10437.5762,3533.145326,20552.44145,8245.104866
10/12/2008 00:00,480,3835,6877.465344,3092.315368,3938.97531,5533.676874,10302.68325,3533.950581,20192.46618,8245.104866
12/12/2008 00:00,-350,3835,6675.435739,3090.737089,3939.2828,5533.676874,10107.52902,3532.410426,20347.9461,8245.104866
13/12/2008 00:00,-660,3835,6483.127914,3089.005077,3950.364623,5533.676874,9938.125468,3530.557219,20997.8483,8245.104866
15/12/2008 00:00,0,3835,6294.927661,3091.40424,3942.410239,5533.676874,9750.407209,3532.988307,20415.66346,8245.104866
16/12/2008 00:00,1740,3835,6133.685453,3091.40424,3942.410108,5533.676874,9555.865542,3532.988307,20415.66185,8245.104866
17/12/2008 00:00,930,3835,5946.951787,3093.731722,3933.481912,5533.676874,9308.111804,3536.155906,19591.00501,8245.104866
19/12/2008 00:00,2360,3835,5950.75983,3093.141852,3916.615139,5533.676874,9310.802039,3535.812228,18920.4121,8245.104866
20/12/2008 00:00,880,3835,5820.503985,3099.23383,3935.077974,5533.676874,9150.833414,3543.353856,18917.79737,8245.104866
22/12/2008 00:00,440,3835,5990.588858,3098.691318,3917.483333,5533.676874,9359.636495,3543.032389,18277.83758,8245.104866
23/12/2008 00:00,1480,3835,5853.24429,3098.46491,3910.310335,5533.676874,9202.240301,3542.857487,18045.14026,8245.104866
25/12/2008 00:00,500,3835,5685.328442,3099.600997,3894.837749,5533.676874,8983.182389,3544.596054,17316.95094,8245.104866
26/12/2008 00:00,300,3835,5651.307303,3099.176876,3885.509964,5533.676874,8935.710619,3544.247078,17051.92964,8245.104866
28/12/2008 00:00,-680,3835,5493.420633,3098.836653,3882.021708,5533.676874,8740.921644,3543.935956,16969.91968,8245.104866
29/12/2008 00:00,-1690,3835,5330.700046,3101.208561,3869.046817,5533.676874,8503.251624,3546.396997,16439.32808,8245.104866
31/12/2008 00:00,670,3835,5206.38593,3109.150064,3864.243575,5533.676874,8296.806927,3555.034995,15927.46627,8245.104866
